Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
10	8	348	412	16	12	423	391	9	10	389	26	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	25	3	10	392	7	29	7	18	31	3	21	23	1	18	10	457	32	12	262	13	6	3	396	3	0	403	9	28	7	4	10	11	3	1	14	60	54	332	0	9	5	15	22	17	5	4	262	444	19	12	11	49	0	6	6	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	8	378	403	15	12	396	407	9	10	407	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	20	3	9	359	7	33	7	18	32	3	20	23	1	18	10	439	29	14	251	13	6	3	361	3	0	425	9	36	7	4	13	11	3	1	14	38	52	323	0	9	5	15	23	18	5	4	240	426	19	12	11	17	0	6	6	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	8	340	394	15	12	368	410	9	10	429	25	3	3	11	6	3	8	16	3	4	3	7	5	21	18	24	21	3	9	362	7	33	7	18	37	3	15	23	1	18	10	400	29	6	301	13	6	3	364	3	0	404	9	44	7	4	15	11	3	1	12	58	49	338	0	9	5	15	25	17	5	4	262	420	19	12	11	29	0	6	6	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	8	296	388	15	12	386	353	9	10	440	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	20	3	9	347	7	32	7	18	40	3	16	23	1	18	10	359	30	6	273	13	6	3	329	3	0	328	9	40	7	4	16	11	3	1	12	42	49	391	0	9	5	15	23	16	5	4	285	453	19	12	11	36	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	8	346	383	15	12	406	323	9	10	410	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	21	3	9	386	7	34	7	18	41	3	17	23	1	19	10	376	29	14	283	13	6	3	386	3	0	290	9	31	7	4	7	11	3	1	12	53	50	365	0	9	5	15	25	17	5	4	285	430	19	12	11	64	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	8	395	387	15	12	372	323	9	10	408	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	21	3	9	377	7	33	7	18	34	3	18	23	1	19	10	391	26	10	292	13	6	3	415	3	0	299	9	32	7	4	16	11	3	1	12	55	49	350	0	9	5	15	24	17	5	4	300	426	20	12	11	100	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	8	352	413	15	12	360	401	9	10	404	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	397	7	32	7	18	34	3	18	23	1	18	10	419	29	6	270	13	6	3	437	3	0	326	9	32	7	4	13	11	3	1	12	37	49	364	0	9	5	15	26	17	5	4	280	434	20	12	11	76	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	8	335	423	15	12	358	375	9	10	406	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	315	7	34	7	18	29	3	16	23	1	18	10	456	33	12	341	13	6	3	406	3	0	312	9	41	7	4	19	11	3	1	12	39	49	355	0	9	5	15	26	17	5	4	271	467	20	12	11	54	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	8	342	453	15	12	351	388	9	10	370	26	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	323	7	33	7	18	31	3	16	23	1	18	10	470	30	13	326	13	6	3	392	3	0	349	9	42	7	4	17	11	3	1	12	44	49	362	0	9	5	15	24	17	5	4	265	401	20	12	11	35	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	8	449	435	15	12	349	377	9	10	305	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	405	7	33	7	18	38	3	17	23	1	18	10	449	29	6	262	13	6	3	362	3	0	364	9	38	7	4	11	11	3	1	12	54	49	353	0	9	5	15	25	17	5	4	245	437	20	12	11	28	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	8	383	409	15	12	416	263	9	10	336	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	429	7	33	7	18	34	3	17	23	1	18	10	445	29	6	268	13	6	3	372	3	0	379	9	32	7	4	11	11	3	1	12	46	49	349	0	9	5	15	25	17	5	4	276	413	20	12	11	32	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	8	338	408	15	12	376	322	9	10	418	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	428	7	32	7	18	35	3	17	23	1	18	10	469	29	14	222	13	6	3	314	3	0	351	9	32	7	4	13	11	3	1	12	39	49	320	0	9	5	15	25	17	5	4	290	421	20	12	11	49	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	8	399	422	15	12	384	325	9	10	365	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	442	7	33	7	18	34	3	17	23	1	18	10	463	30	9	265	13	6	3	429	3	0	332	9	36	7	4	18	11	3	1	12	46	49	334	0	9	5	15	25	17	5	4	289	403	20	12	11	86	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	8	381	425	15	12	417	371	9	10	404	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	414	7	32	7	18	32	3	17	23	1	18	10	412	29	6	271	13	6	3	445	3	0	358	9	41	7	4	9	11	3	1	12	43	49	360	0	9	5	15	25	17	5	4	262	418	20	12	11	105	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	8	313	459	15	12	398	312	9	10	364	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	392	7	32	7	18	34	3	17	23	1	18	10	417	30	12	294	13	6	3	420	3	0	342	9	40	7	4	13	11	3	1	12	47	49	379	0	9	5	15	25	17	5	4	275	408	20	12	11	72	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	8	378	441	15	12	386	270	9	10	322	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	417	7	32	7	18	36	3	17	23	1	18	10	437	29	13	283	13	6	3	441	3	0	316	9	35	7	4	12	11	3	1	12	48	49	330	0	9	5	15	25	17	5	4	296	434	20	12	11	40	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	8	383	400	15	12	374	302	9	10	351	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	418	7	32	7	18	41	3	17	23	1	18	10	487	29	6	271	13	6	3	436	3	0	343	9	34	7	4	20	11	3	1	12	44	49	373	0	9	5	15	26	17	5	4	259	441	20	12	11	30	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	8	403	380	15	12	386	316	9	10	377	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	396	7	32	7	18	33	3	17	23	1	18	10	460	29	8	264	13	6	3	415	3	0	333	9	36	7	4	9	11	3	1	12	36	49	324	0	9	5	15	25	17	5	4	250	437	20	12	11	33	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	8	354	406	15	12	408	351	9	10	337	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	415	7	32	7	18	35	3	17	23	1	18	10	431	29	14	289	13	6	3	377	3	0	345	9	40	7	4	12	11	3	1	12	44	49	278	0	9	5	15	25	17	5	4	294	436	20	12	11	42	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	8	356	416	15	12	380	385	9	10	352	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	391	7	32	7	18	32	3	17	23	1	18	10	431	29	10	323	13	6	3	363	3	0	387	9	39	7	4	11	11	3	1	12	52	49	278	0	9	5	15	25	17	5	4	284	481	20	12	11	79	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	8	375	353	15	12	361	435	9	10	339	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	400	7	32	7	18	33	3	17	23	1	18	10	435	29	6	257	13	6	3	448	3	0	356	9	37	7	4	21	11	3	1	12	41	49	234	0	9	5	15	25	17	5	4	282	414	20	12	11	103	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
