Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
15	1	117	110	2	1	80	113	2	1	136	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	147	3	6	3	2	3	3	2	2	3	5	2	127	29	4	69	1	1	3	151	1	4	96	1	15	2	3	4	2	1	1	11	16	14	82	2	1	4	1	9	5	2	1	68	144	2	2	1	17	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	1	116	134	2	1	75	143	2	1	161	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	93	3	6	3	2	2	3	2	2	3	5	2	136	29	5	72	1	1	3	164	1	4	88	1	15	2	3	0	2	1	1	11	17	14	104	2	1	4	1	9	5	2	1	62	143	2	2	1	14	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	1	87	105	2	1	99	152	2	1	141	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	98	3	6	3	2	2	3	2	2	3	5	2	152	29	5	81	1	1	3	144	1	4	80	1	15	2	3	0	2	1	1	11	15	14	106	2	1	4	1	9	5	2	1	42	130	2	2	1	14	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	1	82	118	2	1	95	137	2	1	122	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	91	3	6	3	2	2	3	2	2	3	5	2	162	28	5	92	1	1	3	138	1	4	68	1	15	2	3	2	2	1	1	11	14	14	106	2	1	4	1	9	5	2	1	48	152	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	1	88	153	2	1	93	140	2	1	114	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	101	3	6	3	2	2	3	2	2	3	5	2	171	29	5	87	1	1	3	129	1	4	79	1	15	2	3	4	2	1	1	11	15	14	91	2	1	4	1	9	5	2	1	33	142	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	1	123	156	2	1	105	123	2	1	100	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	122	3	6	3	2	3	3	2	2	3	5	2	148	29	5	81	1	1	3	124	1	4	91	1	15	2	3	3	2	1	1	11	17	14	87	2	1	4	1	9	6	2	1	41	155	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	1	102	113	2	1	101	123	2	1	123	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	133	3	6	3	2	2	3	2	2	3	5	2	133	29	4	62	1	1	3	116	1	4	89	1	15	2	3	4	2	1	1	11	16	14	68	2	1	4	1	9	5	2	1	51	139	2	2	1	15	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	1	114	106	2	1	114	145	2	1	111	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	113	3	6	3	2	2	3	2	2	3	5	2	185	28	4	74	1	1	3	101	1	4	93	1	15	2	3	1	2	1	1	11	15	14	75	2	1	4	1	9	5	2	1	61	124	2	2	1	15	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	1	107	110	2	1	105	153	2	1	92	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	148	3	6	3	2	2	3	2	2	3	5	2	192	29	5	77	1	1	3	102	1	4	79	1	15	2	3	3	2	1	1	11	16	14	95	2	1	4	1	9	5	2	1	61	154	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	1	108	142	2	1	118	145	2	1	96	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	170	3	6	3	2	2	3	2	2	3	5	2	185	28	5	61	1	1	3	137	1	4	110	1	15	2	3	3	2	1	1	11	17	14	104	2	1	4	1	9	5	2	1	60	145	2	2	1	14	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	1	103	143	2	1	104	138	2	1	84	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	140	3	6	3	2	2	3	2	2	3	5	2	187	29	5	64	1	1	3	155	1	4	90	1	15	2	3	3	2	1	1	11	17	14	115	2	1	4	1	9	5	2	1	58	133	2	2	1	15	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	1	114	113	2	1	104	129	2	1	88	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	133	3	6	3	2	2	3	2	2	3	5	2	192	29	5	71	1	1	3	131	1	4	80	1	15	2	3	1	2	1	1	11	16	14	99	2	1	4	1	9	5	2	1	55	142	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	1	120	102	2	1	83	141	2	1	103	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	127	3	6	3	2	2	3	2	2	3	5	2	190	29	5	63	1	1	3	139	1	4	63	1	15	2	3	3	2	1	1	11	17	14	65	2	1	4	1	9	5	2	1	49	145	2	2	1	16	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	1	96	90	2	1	92	142	2	1	106	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	131	3	6	3	2	2	3	2	2	3	5	2	174	29	4	87	1	1	3	135	1	4	71	1	15	2	3	4	2	1	1	11	14	14	71	2	1	4	1	9	5	2	1	50	149	2	2	1	15	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	1	71	103	2	1	119	131	2	1	86	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	121	3	6	3	2	2	3	2	2	3	5	2	145	29	4	73	1	1	3	120	1	4	86	1	15	2	3	3	2	1	1	11	16	14	63	2	1	4	1	9	5	2	1	64	165	2	2	1	15	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	1	83	116	2	1	105	127	2	1	77	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	108	3	6	3	2	2	3	2	2	3	5	2	156	29	5	71	1	1	3	100	1	4	85	1	15	2	3	0	2	1	1	11	17	14	47	2	1	4	1	9	5	2	1	56	136	2	2	1	17	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	1	94	106	2	1	89	140	2	1	84	5	3	3	1	1	3	1	7	3	3	1	1	3	6	1	3	3	3	3	92	3	6	3	2	2	3	2	2	3	5	2	167	29	5	66	1	1	3	114	1	4	89	1	15	2	3	1	2	1	1	11	16	14	49	2	1	4	1	9	5	2	1	57	103	2	2	1	12	9	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
