Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
14	0	221	252	0	0	271	192	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	1	0	0	5	0	0	0	0	0	0	285	5	2	192	0	0	0	214	0	0	178	0	2	0	0	0	0	0	0	0	17	1	205	0	0	0	0	0	0	0	0	147	303	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	257	265	0	0	228	205	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	1	0	0	3	0	0	0	0	1	0	264	5	5	161	0	0	0	264	0	0	194	0	2	0	0	1	0	0	0	0	17	0	240	0	0	0	0	1	0	0	0	152	278	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	0	208	260	0	0	232	264	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	5	0	1	0	0	0	0	300	2	4	196	0	0	0	267	0	0	204	0	5	0	0	1	0	0	0	0	10	0	270	0	0	0	0	0	0	0	0	151	266	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	0	178	278	0	0	178	230	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	1	0	0	1	0	0	0	0	0	0	277	1	1	229	0	0	0	248	0	0	172	0	1	0	0	2	0	0	0	0	24	0	247	0	0	0	0	0	0	0	0	143	291	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	0	220	315	0	0	185	220	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	1	0	0	6	0	1	0	0	0	0	328	3	5	214	0	0	0	226	0	0	188	0	4	0	0	0	0	0	0	0	11	0	257	0	0	0	0	0	0	0	0	145	289	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	0	240	284	0	0	207	227	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	1	0	0	3	0	0	0	0	0	0	291	1	0	189	0	0	0	241	0	0	171	0	3	0	0	0	0	0	0	0	13	0	241	0	0	0	0	0	0	0	0	156	266	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	0	197	281	0	0	255	193	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	1	0	0	3	0	0	0	0	0	0	274	0	5	166	0	0	0	213	0	0	172	0	1	0	0	0	0	0	0	0	13	0	204	0	0	0	0	0	0	0	0	154	302	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	0	189	277	0	0	202	191	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	2	0	0	0	0	0	0	266	0	3	157	0	0	0	207	0	0	202	0	2	0	0	1	0	0	0	0	7	0	154	0	0	0	0	0	0	0	0	182	248	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	0	245	262	0	0	238	206	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	2	0	0	0	0	0	0	272	0	4	195	0	0	0	233	0	0	173	0	3	0	0	1	0	0	0	0	12	0	193	0	0	0	0	0	0	0	0	163	285	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	0	223	259	0	0	266	215	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	2	0	0	0	0	0	0	268	0	4	202	0	0	0	268	0	0	198	0	3	0	0	0	0	0	0	0	12	0	209	0	0	0	0	0	0	0	0	147	308	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	0	203	278	0	0	231	164	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	3	0	0	0	0	0	0	283	0	1	212	0	0	0	244	0	0	194	0	4	0	0	0	0	0	0	0	12	0	241	0	0	0	0	0	0	0	0	155	290	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	0	213	259	0	0	205	189	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	5	0	0	0	0	0	0	320	0	5	182	0	0	0	260	0	0	183	0	0	0	0	2	0	0	0	0	9	0	215	0	0	0	0	0	0	0	0	145	250	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	0	256	242	0	0	246	186	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	6	0	0	0	0	0	0	283	0	2	162	0	0	0	256	0	0	198	0	1	0	0	2	0	0	0	0	10	0	210	0	0	0	0	0	0	0	0	138	240	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	239	249	0	0	240	190	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	306	0	3	150	0	0	0	224	0	0	192	0	3	0	0	0	0	0	0	0	20	0	207	0	0	0	0	0	0	0	0	133	269	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	178	219	0	0	251	217	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	2	0	0	0	0	0	0	279	0	3	178	0	0	0	205	0	0	170	0	1	0	0	0	0	0	0	0	8	0	172	0	0	0	0	0	0	0	0	147	306	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	189	245	0	0	254	318	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	2	0	0	0	0	0	0	281	0	4	193	0	0	0	219	0	0	203	0	2	0	0	3	0	0	0	0	10	0	158	0	0	0	0	0	0	0	0	164	315	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	185	205	0	0	228	303	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	4	0	0	0	0	0	0	272	0	4	166	0	0	0	243	0	0	201	0	1	0	0	2	0	0	0	0	11	0	166	0	0	0	0	0	0	0	0	169	276	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
