Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
10	8	331	432	16	12	392	409	9	10	430	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	25	3	10	409	7	35	7	18	33	3	20	23	1	19	10	412	32	10	274	13	6	3	422	3	0	427	9	26	7	4	15	11	3	1	14	50	53	342	0	9	5	15	22	17	5	4	248	442	19	12	11	70	0	6	6	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	8	342	399	16	12	398	363	9	10	379	26	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	24	3	9	367	7	29	7	18	27	3	20	23	1	17	10	443	31	14	258	13	6	3	405	3	0	423	9	31	7	4	10	11	3	1	14	46	52	340	0	9	5	15	22	17	5	4	253	446	19	12	11	35	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	8	366	382	15	12	385	420	9	10	424	25	3	3	11	6	3	8	16	3	4	3	7	5	21	18	24	20	3	9	358	7	34	7	18	36	3	18	23	1	18	10	422	29	8	276	13	6	3	386	3	0	386	9	42	7	4	14	11	3	1	12	48	50	319	0	9	5	15	23	18	5	4	249	401	19	12	11	21	0	6	6	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	8	301	390	15	12	388	373	9	10	449	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	21	3	9	367	7	32	7	18	43	3	16	23	1	18	10	376	30	6	264	13	6	3	322	3	0	378	9	40	7	4	15	11	3	1	12	49	49	370	0	9	5	15	24	16	5	4	266	445	19	12	11	29	0	6	6	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	8	332	387	15	12	397	336	9	10	416	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	20	3	9	368	7	32	7	18	41	3	17	23	1	19	10	367	28	11	290	13	6	3	362	3	0	307	9	35	7	4	15	11	3	1	12	50	50	374	0	9	5	15	23	17	5	4	289	436	19	12	11	44	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	8	399	415	15	12	413	327	9	10	422	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	21	3	9	373	7	35	7	18	38	3	17	23	1	19	10	369	26	14	273	13	6	3	412	3	0	306	9	33	7	4	7	11	3	1	12	50	49	356	0	9	5	15	25	17	5	4	282	429	19	12	11	79	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	8	370	378	15	12	348	374	9	10	442	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	21	3	9	396	7	32	7	18	31	3	18	23	1	18	10	403	29	5	287	13	6	3	441	3	0	315	9	32	7	4	17	11	3	1	12	46	49	388	0	9	5	15	25	17	5	4	312	442	20	12	11	106	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	8	320	393	15	12	350	371	9	10	432	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	361	7	32	7	18	29	3	17	23	1	18	10	441	29	10	316	13	6	3	410	3	0	334	9	37	7	4	14	11	3	1	12	41	49	348	0	9	5	15	26	17	5	4	261	444	20	12	11	57	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	8	321	413	15	12	338	335	9	10	396	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	296	7	35	7	18	30	3	16	23	1	18	10	455	32	13	338	13	6	3	402	3	0	324	9	42	7	4	17	11	3	1	12	39	49	420	0	9	5	15	26	17	5	4	262	424	20	12	11	50	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	8	392	442	15	12	324	424	9	10	338	26	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	386	7	32	7	18	37	3	17	23	1	18	10	450	31	8	292	13	6	3	384	3	0	359	9	38	7	4	17	11	3	1	12	51	49	357	0	9	5	15	24	17	5	4	260	428	20	12	11	26	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	8	425	431	15	12	386	296	9	10	329	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	416	7	34	7	18	37	3	17	23	1	18	10	444	28	6	283	13	6	3	367	3	0	365	9	35	7	4	11	11	3	1	12	47	49	346	0	9	5	15	25	17	5	4	265	441	20	12	11	30	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	8	374	392	15	12	405	304	9	10	338	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	429	7	32	7	18	35	3	17	23	1	18	10	447	29	11	236	13	6	3	339	3	0	375	9	33	7	4	11	11	3	1	12	45	49	345	0	9	5	15	25	17	5	4	270	429	20	12	11	36	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	8	377	433	15	12	360	299	9	10	379	25	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	431	7	32	7	18	33	3	17	23	1	18	10	493	29	13	257	13	6	3	367	3	0	335	9	34	7	4	14	11	3	1	12	40	49	308	0	9	5	15	25	17	5	4	296	399	20	12	11	60	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	8	384	406	15	12	416	365	9	10	370	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	423	7	33	7	18	32	3	17	23	1	18	10	425	30	5	256	13	6	3	424	3	0	343	9	39	7	4	17	11	3	1	12	48	49	347	0	9	5	15	25	17	5	4	276	410	20	12	11	104	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	8	336	450	15	12	437	342	9	10	362	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	418	7	32	7	18	32	3	17	23	1	18	10	420	29	10	299	13	6	3	423	3	0	330	9	40	7	4	9	11	3	1	12	43	49	359	0	9	5	15	25	17	5	4	273	426	20	12	11	89	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	8	318	427	15	12	363	282	9	10	365	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	394	7	32	7	18	37	3	17	23	1	18	10	448	30	13	296	13	6	3	422	3	0	352	9	36	7	4	13	11	3	1	12	43	49	388	0	9	5	15	25	17	5	4	282	420	20	12	11	67	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	8	389	422	15	12	383	289	9	10	306	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	402	7	32	7	18	41	3	17	23	1	18	10	485	29	8	277	13	6	3	419	3	0	333	9	35	7	4	14	11	3	1	12	47	49	343	0	9	5	15	25	17	5	4	283	428	20	12	11	28	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	8	407	394	15	12	374	300	9	10	388	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	427	7	32	7	18	35	3	17	23	1	18	10	448	29	8	255	13	6	3	418	3	0	339	9	35	7	4	18	11	3	1	12	44	49	369	0	9	5	15	26	17	5	4	273	441	20	12	11	32	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	8	374	397	15	12	420	336	9	10	367	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	414	7	32	7	18	33	3	17	23	1	18	10	424	29	11	262	13	6	3	377	3	0	337	9	39	7	4	9	11	3	1	12	42	49	293	0	9	5	15	25	17	5	4	281	426	20	12	11	34	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	8	334	405	15	12	379	370	9	10	344	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	407	7	32	7	18	33	3	17	23	1	18	10	416	29	13	315	13	6	3	366	3	0	355	9	39	7	4	12	11	3	1	12	44	49	286	0	9	5	15	25	17	5	4	271	462	20	12	11	56	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	8	369	407	15	12	378	443	9	10	343	24	3	3	11	6	3	8	16	3	4	3	7	5	22	18	24	22	3	9	412	7	32	7	18	32	3	17	23	1	18	10	428	29	6	294	13	6	3	400	3	0	376	9	37	7	4	14	11	3	1	12	48	49	236	0	9	5	15	25	17	5	4	300	440	20	12	11	89	0	6	6	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
