Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	422	446	408	387	370	387	335	389	300	413	467	417	345	411	386	344	377	400	387	409	408	365	379	376	354	375	446	440	399	345	346	401	380	438	331	375	444	341	384	347	452	364	360	347	408	362	428	393	422	411	382	365	404	367	441	423	350	381	369	399	422	416	359	426	390	386	391	356	410	363	425	343	371	295	319	364	375	409	376	395	446	405	438	448	330	432	402	442	343	328	299	408	416	418	377	314	361	385	410	368	
1	236	351	239	110	254	226	125	97	88	362	332	318	281	236	306	196	166	189	319	237	325	151	260	135	262	228	364	224	209	155	138	272	199	239	176	106	388	82	361	118	298	131	159	161	273	196	258	263	289	289	286	146	265	210	287	203	314	182	187	172	372	263	100	328	213	233	272	180	220	211	282	252	301	80	248	238	156	227	113	339	375	260	249	284	103	172	345	303	204	92	75	369	169	306	211	133	160	263	280	179	
2	31	228	86	3	71	56	20	1	12	308	110	232	107	31	147	67	17	29	203	81	200	38	124	31	29	53	248	68	18	34	16	218	81	43	28	28	247	5	244	4	99	1	14	12	111	17	163	130	160	172	201	16	72	55	74	32	153	16	50	23	293	101	4	231	24	80	74	22	147	85	174	57	164	2	57	62	39	162	19	230	251	47	148	66	18	33	194	193	49	6	1	338	80	188	66	38	17	120	80	49	
3	1	81	20	0	1	0	0	0	0	161	25	96	4	0	30	1	0	2	84	22	31	8	24	0	0	7	208	1	0	3	2	115	10	1	4	1	97	0	26	0	8	0	2	0	53	0	14	13	9	50	172	0	1	12	7	0	17	0	1	0	165	9	0	145	0	4	2	0	135	0	33	3	16	0	12	24	1	76	0	97	183	11	84	5	4	2	34	50	8	0	0	304	7	34	8	14	6	62	1	2	
4	0	3	3	0	0	0	0	0	0	41	1	35	0	0	2	0	0	0	21	0	2	0	5	0	0	0	73	0	0	0	0	33	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	2	0	4	61	0	1	2	1	0	0	0	1	0	133	1	0	36	0	0	0	0	15	0	1	0	1	0	0	1	0	11	0	21	71	0	7	0	1	0	1	3	0	0	0	189	0	2	0	2	2	16	1	0	
5	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	1	0	95	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	3	0	0	0	1	0	0	2	0	0	0	104	0	1	0	0	2	1	1	0	
6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	24	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	14	0	1	0	0	2	0	0	0	
7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	
8	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	
9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	
