Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	542	530	458	509	615	486	541	565	551	451	496	602	518	546	600	513	556	510	511	451	559	381	588	503	576	538	529	480	544	485	399	524	470	511	538	500	427	453	521	475	517	432	499	542	366	581	482	490	551	413	441	449	570	513	568	484	590	555	418	548	558	573	448	442	496	549	510	556	514	527	487	533	554	413	584	515	510	483	401	524	553	511	555	453	454	536	607	605	535	495	432	515	501	411	505	518	563	430	479	443	
1	365	304	208	117	365	262	275	218	411	193	202	237	325	404	315	215	181	335	322	118	305	91	505	73	217	220	320	251	382	197	129	331	223	203	360	252	131	239	196	243	198	58	200	297	58	210	300	122	291	56	179	113	238	247	275	272	379	288	151	291	233	257	188	238	199	186	151	227	222	251	114	316	199	146	242	247	386	240	95	357	365	259	361	176	228	239	431	432	243	179	84	172	189	63	135	327	224	85	232	193	
2	41	39	37	0	146	33	24	4	332	2	7	27	36	134	115	28	5	123	105	3	68	1	385	0	6	7	109	16	281	6	0	134	28	30	171	15	2	61	6	40	12	0	11	35	0	52	164	0	34	0	5	2	83	34	61	72	171	64	21	10	46	15	40	17	9	0	1	4	37	39	4	90	29	4	8	9	162	42	19	182	180	41	95	10	23	0	256	297	48	1	0	1	40	0	3	115	12	0	37	63	
3	0	0	0	0	4	0	0	0	76	0	0	0	0	0	2	1	0	3	2	0	0	0	42	0	0	0	2	0	31	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	1	34	0	23	0	0	0	41	104	0	0	0	0	0	0	0	1	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
