Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	755	648	626	618	743	675	708	762	720	618	633	742	696	739	751	651	679	723	670	620	790	562	732	642	752	636	737	631	698	619	514	799	619	636	730	718	583	680	722	628	702	555	731	715	482	699	713	585	748	561	659	574	749	724	725	665	760	714	634	722	684	737	656	577	615	678	659	730	602	703	597	767	687	547	764	663	725	633	566	707	746	645	715	632	657	709	772	765	658	694	635	670	614	573	645	699	694	597	690	639	
1	547	397	311	143	567	399	389	278	624	257	260	314	430	591	395	335	240	505	471	209	394	113	644	74	268	282	458	331	660	258	144	523	310	279	578	310	144	335	236	350	246	65	256	474	68	328	462	137	405	68	239	137	387	372	384	443	514	410	226	343	381	324	296	315	260	205	183	282	329	360	125	393	251	189	304	325	530	333	120	543	531	349	492	276	318	265	640	589	302	195	92	235	282	65	189	504	303	100	345	353	
2	41	41	38	0	174	33	26	5	486	2	8	27	40	151	163	33	5	148	119	4	87	1	533	0	6	8	126	16	360	6	0	171	28	30	202	16	2	69	6	41	12	0	12	42	0	56	194	0	34	0	5	3	101	46	67	82	229	67	22	10	54	15	42	17	9	0	1	4	40	42	4	101	29	4	8	9	241	43	19	209	245	44	158	11	28	0	351	453	51	1	0	1	56	0	4	126	12	1	39	82	
3	0	0	0	0	4	0	1	0	89	0	1	0	0	0	2	1	0	3	2	0	0	0	48	0	0	0	2	0	34	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	2	34	0	25	0	0	0	48	132	1	0	0	0	0	0	1	1	0	1	0	1	
4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	1	0	0	0	0	0	1	0	0	1	0	1	
5	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	
6	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	
7	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	
8	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	
9	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	
