Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	504	505	513	441	582	459	576	533	578	494	440	502	507	571	529	464	526	539	540	440	627	393	383	447	426	539	529	517	470	336	558	402	460	500	559	399	487	461	532	472	373	533	519	286	537	541	419	508	379	448	409	513	565	533	515	533	504	478	485	462	490	502	602	469	474	431	452	519	541	449	474	494	384	603	493	526	444	347	502	574	413	484	437	493	522	588	565	446	467	446	538	405	404	450	489	481	386	479	509	555	
1	562	415	386	195	563	399	447	433	528	328	274	353	384	536	389	321	306	487	438	261	577	176	82	301	339	435	370	425	243	142	521	247	275	487	473	142	303	288	450	219	119	261	394	74	447	477	153	400	81	187	176	496	417	485	473	442	471	269	330	317	360	307	432	311	253	290	264	403	468	243	333	285	177	533	323	463	344	130	510	571	310	577	281	465	312	580	512	256	280	204	330	246	54	263	412	352	175	366	419	530	
2	487	342	401	34	471	336	316	137	513	171	77	126	223	369	266	154	126	550	360	163	452	42	0	74	190	405	233	308	133	4	534	81	85	405	246	1	200	66	323	49	3	78	252	0	332	509	0	161	1	47	14	357	268	305	321	389	397	109	230	126	146	173	157	111	13	118	71	178	382	14	164	68	8	426	98	370	214	19	468	466	213	559	96	294	50	549	493	74	49	4	165	130	0	38	374	77	10	216	319	391	
3	411	274	243	0	352	31	155	12	519	4	0	7	43	243	113	17	0	549	201	2	271	0	0	1	9	327	81	189	1	0	451	0	0	312	59	0	85	0	202	1	0	0	113	0	172	402	0	2	0	0	0	198	203	98	92	315	210	13	101	7	5	18	17	11	0	10	0	29	199	0	48	2	0	144	1	277	49	0	435	377	33	449	3	102	0	472	513	2	0	0	8	83	0	0	256	0	0	25	144	254	
4	190	69	127	0	145	0	33	0	562	0	0	0	0	19	2	2	0	505	36	0	144	0	0	0	0	170	0	17	0	0	436	0	0	304	1	0	0	0	43	0	0	0	3	0	88	293	0	0	0	0	0	47	18	0	0	249	43	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	11	0	127	3	0	279	267	0	487	0	0	0	474	445	0	0	0	0	3	0	0	120	0	0	0	29	38	
5	2	1	7	0	0	0	0	0	515	0	0	0	0	0	0	0	0	413	0	0	48	0	0	0	0	23	0	0	0	0	295	0	0	113	0	0	0	0	1	0	0	0	1	0	2	199	0	0	0	0	0	3	0	0	0	186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	191	127	0	450	0	0	0	440	400	0	0	0	0	0	0	0	3	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	61	2	0	407	0	0	0	359	292	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	0	0	342	303	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	188	251	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	50	140	0	0	0	0	0	0	0	0	0	0	0	0	0	
