Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	270	303	232	264	257	271	227	254	210	277	315	312	263	288	256	254	258	237	238	242	287	255	274	286	238	267	304	307	289	279	228	277	241	326	210	219	302	250	265	243	296	228	257	242	298	240	280	214	308	309	276	219	256	257	290	325	265	239	268	284	308	272	263	269	286	272	270	273	292	257	295	244	252	205	247	276	258	224	233	283	253	289	289	300	245	322	230	291	214	217	170	239	266	319	238	223	255	258	274	229	
1	105	202	139	41	158	122	62	66	44	165	154	178	144	113	137	105	84	79	141	124	139	89	146	73	129	126	191	118	92	85	64	140	86	136	86	41	196	29	160	64	173	57	84	75	116	99	147	117	154	144	171	74	135	76	139	115	156	98	110	118	185	121	42	174	109	106	141	88	109	92	190	137	148	35	123	117	80	113	46	154	175	109	125	140	45	105	187	173	85	43	48	197	87	142	120	62	70	103	107	92	
2	4	69	22	0	11	16	3	0	3	83	34	92	10	3	59	30	5	5	54	30	52	13	53	6	5	5	76	8	0	7	6	64	33	18	0	14	69	3	8	0	19	0	6	5	37	5	40	14	31	50	86	4	22	10	15	15	55	2	14	7	104	19	0	68	7	17	17	5	70	22	73	16	21	1	22	37	19	49	9	54	84	19	77	17	8	9	80	46	17	6	0	164	24	42	31	8	6	24	34	11	
3	0	7	6	0	0	0	0	0	0	14	5	14	0	0	7	0	0	0	13	4	1	3	4	0	0	3	18	0	0	0	0	13	5	0	1	0	6	0	0	0	1	0	0	0	8	0	0	0	1	6	39	0	0	3	0	0	5	0	0	0	21	0	0	1	0	1	0	0	8	0	2	1	1	0	2	9	0	12	0	13	18	1	19	0	0	1	6	0	2	0	0	91	0	1	2	3	1	7	0	0	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	1	0	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
